Timestamp,Sensor ID,Time_Sensor_ID,Latitude,Longitude,Location,River Level (m),Change in Level (m),Flood Event
04/12/2025 09:04:00 AM,CR-001,2025-04-12 09:04:00-CR-001,10.6406,-61.3994,St. Augustine,2.39,0.014,No
04/12/2025 09:04:15 AM,CR-001,2025-04-12 09:04:15-CR-001,10.6406,-61.3994,St. Augustine,2.41,0.014,No
04/12/2025 09:04:30 AM,CR-001,2025-04-12 09:04:30-CR-001,10.6406,-61.3994,St. Augustine,2.41,0.006,No
04/12/2025 09:04:45 AM,CR-001,2025-04-12 09:04:45-CR-001,10.6406,-61.3994,St. Augustine,2.42,0.011,No
04/12/2025 09:05:00 AM,CR-001,2025-04-12 09:05:00-CR-001,10.6406,-61.3994,St. Augustine,2.43,0.005,No
04/12/2025 09:05:15 AM,CR-001,2025-04-12 09:05:15-CR-001,10.6406,-61.3994,St. Augustine,2.44,0.012,No
04/12/2025 09:05:30 AM,CR-001,2025-04-12 09:05:30-CR-001,10.6406,-61.3994,St. Augustine,2.46,0.015,No
04/12/2025 09:05:45 AM,CR-001,2025-04-12 09:05:45-CR-001,10.6406,-61.3994,St. Augustine,2.47,0.014,No
04/12/2025 09:06:00 AM,CR-001,2025-04-12 09:06:00-CR-001,10.6406,-61.3994,St. Augustine,2.48,0.011,No
04/12/2025 09:06:15 AM,CR-001,2025-04-12 09:06:15-CR-001,10.6406,-61.3994,St. Augustine,2.49,0.009,No
04/12/2025 09:06:30 AM,CR-001,2025-04-12 09:06:30-CR-001,10.6406,-61.3994,St. Augustine,2.51,0.014,No
04/12/2025 09:06:45 AM,CR-001,2025-04-12 09:06:45-CR-001,10.6406,-61.3994,St. Augustine,2.51,0.008,No
04/12/2025 09:07:00 AM,CR-001,2025-04-12 09:07:00-CR-001,10.6406,-61.3994,St. Augustine,2.52,0.011,No
04/12/2025 09:07:15 AM,CR-001,2025-04-12 09:07:15-CR-001,10.6406,-61.3994,St. Augustine,2.53,0.009,No
04/12/2025 09:07:30 AM,CR-001,2025-04-12 09:07:30-CR-001,10.6406,-61.3994,St. Augustine,2.54,0.005,No
04/12/2025 09:07:45 AM,CR-001,2025-04-12 09:07:45-CR-001,10.6406,-61.3994,St. Augustine,2.54,0.006,No
04/12/2025 09:08:00 AM,CR-001,2025-04-12 09:08:00-CR-001,10.6406,-61.3994,St. Augustine,2.56,0.019,No
04/12/2025 09:08:15 AM,CR-001,2025-04-12 09:08:15-CR-001,10.6406,-61.3994,St. Augustine,2.58,0.017,No
04/12/2025 09:08:30 AM,CR-001,2025-04-12 09:08:30-CR-001,10.6406,-61.3994,St. Augustine,2.58,0.003,No
04/12/2025 09:08:45 AM,CR-001,2025-04-12 09:08:45-CR-001,10.6406,-61.3994,St. Augustine,2.6,0.011,No
04/12/2025 09:09:00 AM,CR-001,2025-04-12 09:09:00-CR-001,10.6406,-61.3994,St. Augustine,2.6,0.008,No
04/12/2025 09:09:15 AM,CR-001,2025-04-12 09:09:15-CR-001,10.6406,-61.3994,St. Augustine,2.62,0.02,No
04/12/2025 09:09:30 AM,CR-001,2025-04-12 09:09:30-CR-001,10.6406,-61.3994,St. Augustine,2.63,0.008,No
04/12/2025 09:09:45 AM,CR-001,2025-04-12 09:09:45-CR-001,10.6406,-61.3994,St. Augustine,2.64,0.006,No
04/12/2025 09:10:00 AM,CR-001,2025-04-12 09:10:00-CR-001,10.6406,-61.3994,St. Augustine,2.64,0.001,No
04/12/2025 09:10:15 AM,CR-001,2025-04-12 09:10:15-CR-001,10.6406,-61.3994,St. Augustine,2.64,0.007,No
04/12/2025 09:10:30 AM,CR-001,2025-04-12 09:10:30-CR-001,10.6406,-61.3994,St. Augustine,2.66,0.014,No
04/12/2025 09:10:45 AM,CR-001,2025-04-12 09:10:45-CR-001,10.6406,-61.3994,St. Augustine,2.67,0.007,No
04/12/2025 09:11:00 AM,CR-001,2025-04-12 09:11:00-CR-001,10.6406,-61.3994,St. Augustine,2.67,0.009,No
04/12/2025 09:11:15 AM,CR-001,2025-04-12 09:11:15-CR-001,10.6406,-61.3994,St. Augustine,2.68,0.009,No
04/12/2025 09:11:30 AM,CR-001,2025-04-12 09:11:30-CR-001,10.6406,-61.3994,St. Augustine,2.69,0.006,No
04/12/2025 09:11:45 AM,CR-001,2025-04-12 09:11:45-CR-001,10.6406,-61.3994,St. Augustine,2.7,0.006,No
04/12/2025 09:12:00 AM,CR-001,2025-04-12 09:12:00-CR-001,10.6406,-61.3994,St. Augustine,2.7,0.006,No
04/12/2025 09:12:15 AM,CR-001,2025-04-12 09:12:15-CR-001,10.6406,-61.3994,St. Augustine,2.72,0.017,No
04/12/2025 09:12:30 AM,CR-001,2025-04-12 09:12:30-CR-001,10.6406,-61.3994,St. Augustine,2.73,0.011,No
04/12/2025 09:12:45 AM,CR-001,2025-04-12 09:12:45-CR-001,10.6406,-61.3994,St. Augustine,2.74,0.007,No
04/12/2025 09:13:00 AM,CR-001,2025-04-12 09:13:00-CR-001,10.6406,-61.3994,St. Augustine,2.75,0.014,No
04/12/2025 09:13:15 AM,CR-001,2025-04-12 09:13:15-CR-001,10.6406,-61.3994,St. Augustine,2.76,0.008,No
04/12/2025 09:13:30 AM,CR-001,2025-04-12 09:13:30-CR-001,10.6406,-61.3994,St. Augustine,2.77,0.013,No
04/12/2025 09:13:45 AM,CR-001,2025-04-12 09:13:45-CR-001,10.6406,-61.3994,St. Augustine,2.78,0.011,No
04/12/2025 09:14:00 AM,CR-001,2025-04-12 09:14:00-CR-001,10.6406,-61.3994,St. Augustine,2.79,0.011,No
04/12/2025 09:14:15 AM,CR-001,2025-04-12 09:14:15-CR-001,10.6406,-61.3994,St. Augustine,2.8,0.01,No
04/12/2025 09:14:30 AM,CR-001,2025-04-12 09:14:30-CR-001,10.6406,-61.3994,St. Augustine,2.82,0.015,No
04/12/2025 09:14:45 AM,CR-001,2025-04-12 09:14:45-CR-001,10.6406,-61.3994,St. Augustine,2.82,0.002,No
04/12/2025 09:15:00 AM,CR-001,2025-04-12 09:15:00-CR-001,10.6406,-61.3994,St. Augustine,2.85,0.032,No
04/12/2025 09:15:15 AM,CR-001,2025-04-12 09:15:15-CR-001,10.6406,-61.3994,St. Augustine,2.89,0.032,No
04/12/2025 09:15:30 AM,CR-001,2025-04-12 09:15:30-CR-001,10.6406,-61.3994,St. Augustine,2.91,0.028,No
04/12/2025 09:15:45 AM,CR-001,2025-04-12 09:15:45-CR-001,10.6406,-61.3994,St. Augustine,2.95,0.031,No
04/12/2025 09:16:00 AM,CR-001,2025-04-12 09:16:00-CR-001,10.6406,-61.3994,St. Augustine,2.97,0.023,No
04/12/2025 09:16:15 AM,CR-001,2025-04-12 09:16:15-CR-001,10.6406,-61.3994,St. Augustine,3.0,0.027,No
04/12/2025 09:16:30 AM,CR-001,2025-04-12 09:16:30-CR-001,10.6406,-61.3994,St. Augustine,3.04,0.04,Yes
04/12/2025 09:16:45 AM,CR-001,2025-04-12 09:16:45-CR-001,10.6406,-61.3994,St. Augustine,3.06,0.026,Yes
04/12/2025 09:17:00 AM,CR-001,2025-04-12 09:17:00-CR-001,10.6406,-61.3994,St. Augustine,3.09,0.03,Yes
04/12/2025 09:17:15 AM,CR-001,2025-04-12 09:17:15-CR-001,10.6406,-61.3994,St. Augustine,3.12,0.033,Yes
04/12/2025 09:17:30 AM,CR-001,2025-04-12 09:17:30-CR-001,10.6406,-61.3994,St. Augustine,3.17,0.044,Yes
04/12/2025 09:17:45 AM,CR-001,2025-04-12 09:17:45-CR-001,10.6406,-61.3994,St. Augustine,3.2,0.028,Yes
04/12/2025 09:18:00 AM,CR-001,2025-04-12 09:18:00-CR-001,10.6406,-61.3994,St. Augustine,3.22,0.026,Yes
04/12/2025 09:18:15 AM,CR-001,2025-04-12 09:18:15-CR-001,10.6406,-61.3994,St. Augustine,3.24,0.02,Yes
04/12/2025 09:18:30 AM,CR-001,2025-04-12 09:18:30-CR-001,10.6406,-61.3994,St. Augustine,3.27,0.033,Yes
04/12/2025 09:18:45 AM,CR-001,2025-04-12 09:18:45-CR-001,10.6406,-61.3994,St. Augustine,3.3,0.025,Yes
04/12/2025 09:19:00 AM,CR-001,2025-04-12 09:19:00-CR-001,10.6406,-61.3994,St. Augustine,3.34,0.04,Yes
04/12/2025 09:19:15 AM,CR-001,2025-04-12 09:19:15-CR-001,10.6406,-61.3994,St. Augustine,3.36,0.02,Yes
04/12/2025 09:19:30 AM,CR-001,2025-04-12 09:19:30-CR-001,10.6406,-61.3994,St. Augustine,3.4,0.04,Yes
04/12/2025 09:19:45 AM,CR-001,2025-04-12 09:19:45-CR-001,10.6406,-61.3994,St. Augustine,3.43,0.03,Yes
04/12/2025 09:20:00 AM,CR-001,2025-04-12 09:20:00-CR-001,10.6406,-61.3994,St. Augustine,3.47,0.036,Yes
04/12/2025 09:20:15 AM,CR-001,2025-04-12 09:20:15-CR-001,10.6406,-61.3994,St. Augustine,3.49,0.022,Yes
04/12/2025 09:20:30 AM,CR-001,2025-04-12 09:20:30-CR-001,10.6406,-61.3994,St. Augustine,3.51,0.022,Yes
04/12/2025 09:20:45 AM,CR-001,2025-04-12 09:20:45-CR-001,10.6406,-61.3994,St. Augustine,3.54,0.034,Yes
04/12/2025 09:21:00 AM,CR-001,2025-04-12 09:21:00-CR-001,10.6406,-61.3994,St. Augustine,3.57,0.031,Yes
04/12/2025 09:21:15 AM,CR-001,2025-04-12 09:21:15-CR-001,10.6406,-61.3994,St. Augustine,3.61,0.033,Yes
04/12/2025 09:21:30 AM,CR-001,2025-04-12 09:21:30-CR-001,10.6406,-61.3994,St. Augustine,3.64,0.033,Yes
04/12/2025 09:21:45 AM,CR-001,2025-04-12 09:21:45-CR-001,10.6406,-61.3994,St. Augustine,3.66,0.022,Yes
04/12/2025 09:22:00 AM,CR-001,2025-04-12 09:22:00-CR-001,10.6406,-61.3994,St. Augustine,3.69,0.025,Yes
04/12/2025 09:22:15 AM,CR-001,2025-04-12 09:22:15-CR-001,10.6406,-61.3994,St. Augustine,3.72,0.035,Yes
04/12/2025 09:22:30 AM,CR-001,2025-04-12 09:22:30-CR-001,10.6406,-61.3994,St. Augustine,3.74,0.019,Yes
04/12/2025 09:22:45 AM,CR-001,2025-04-12 09:22:45-CR-001,10.6406,-61.3994,St. Augustine,3.78,0.038,Yes
04/12/2025 09:23:00 AM,CR-001,2025-04-12 09:23:00-CR-001,10.6406,-61.3994,St. Augustine,3.82,0.041,Yes
04/12/2025 09:23:15 AM,CR-001,2025-04-12 09:23:15-CR-001,10.6406,-61.3994,St. Augustine,3.85,0.024,Yes
04/12/2025 09:23:30 AM,CR-001,2025-04-12 09:23:30-CR-001,10.6406,-61.3994,St. Augustine,3.88,0.036,Yes
04/12/2025 09:23:45 AM,CR-001,2025-04-12 09:23:45-CR-001,10.6406,-61.3994,St. Augustine,3.91,0.029,Yes
04/12/2025 09:24:00 AM,CR-001,2025-04-12 09:24:00-CR-001,10.6406,-61.3994,St. Augustine,3.94,0.028,Yes
04/12/2025 09:24:15 AM,CR-001,2025-04-12 09:24:15-CR-001,10.6406,-61.3994,St. Augustine,3.97,0.032,Yes
04/12/2025 09:24:30 AM,CR-001,2025-04-12 09:24:30-CR-001,10.6406,-61.3994,St. Augustine,4.0,0.028,Yes
04/12/2025 09:24:45 AM,CR-001,2025-04-12 09:24:45-CR-001,10.6406,-61.3994,St. Augustine,4.03,0.027,Yes
04/12/2025 09:25:00 AM,CR-001,2025-04-12 09:25:00-CR-001,10.6406,-61.3994,St. Augustine,4.05,0.029,Yes
04/12/2025 09:25:15 AM,CR-001,2025-04-12 09:25:15-CR-001,10.6406,-61.3994,St. Augustine,4.08,0.026,Yes
04/12/2025 09:25:30 AM,CR-001,2025-04-12 09:25:30-CR-001,10.6406,-61.3994,St. Augustine,4.11,0.031,Yes
04/12/2025 09:25:45 AM,CR-001,2025-04-12 09:25:45-CR-001,10.6406,-61.3994,St. Augustine,4.15,0.035,Yes
04/12/2025 09:26:00 AM,CR-001,2025-04-12 09:26:00-CR-001,10.6406,-61.3994,St. Augustine,4.19,0.039,Yes
04/12/2025 09:26:15 AM,CR-001,2025-04-12 09:26:15-CR-001,10.6406,-61.3994,St. Augustine,4.22,0.035,Yes
04/12/2025 09:26:30 AM,CR-001,2025-04-12 09:26:30-CR-001,10.6406,-61.3994,St. Augustine,4.25,0.031,Yes
04/12/2025 09:26:45 AM,CR-001,2025-04-12 09:26:45-CR-001,10.6406,-61.3994,St. Augustine,4.27,0.022,Yes
04/12/2025 09:27:00 AM,CR-001,2025-04-12 09:27:00-CR-001,10.6406,-61.3994,St. Augustine,4.3,0.029,Yes
04/12/2025 09:27:15 AM,CR-001,2025-04-12 09:27:15-CR-001,10.6406,-61.3994,St. Augustine,4.33,0.026,Yes
04/12/2025 09:27:30 AM,CR-001,2025-04-12 09:27:30-CR-001,10.6406,-61.3994,St. Augustine,4.36,0.032,Yes
04/12/2025 09:27:45 AM,CR-001,2025-04-12 09:27:45-CR-001,10.6406,-61.3994,St. Augustine,4.39,0.031,Yes
04/12/2025 09:28:00 AM,CR-001,2025-04-12 09:28:00-CR-001,10.6406,-61.3994,St. Augustine,4.42,0.026,Yes
04/12/2025 09:28:15 AM,CR-001,2025-04-12 09:28:15-CR-001,10.6406,-61.3994,St. Augustine,4.45,0.032,Yes
04/12/2025 09:28:30 AM,CR-001,2025-04-12 09:28:30-CR-001,10.6406,-61.3994,St. Augustine,4.48,0.032,Yes
04/12/2025 09:28:45 AM,CR-001,2025-04-12 09:28:45-CR-001,10.6406,-61.3994,St. Augustine,4.52,0.04,Yes
04/12/2025 09:29:00 AM,CR-001,2025-04-12 09:29:00-CR-001,10.6406,-61.3994,St. Augustine,4.55,0.033,Yes
04/12/2025 09:29:15 AM,CR-001,2025-04-12 09:29:15-CR-001,10.6406,-61.3994,St. Augustine,4.58,0.026,Yes
04/12/2025 09:29:30 AM,CR-001,2025-04-12 09:29:30-CR-001,10.6406,-61.3994,St. Augustine,4.61,0.026,Yes
04/12/2025 09:29:45 AM,CR-001,2025-04-12 09:29:45-CR-001,10.6406,-61.3994,St. Augustine,4.64,0.037,Yes
04/12/2025 09:30:00 AM,CR-001,2025-04-12 09:30:00-CR-001,10.6406,-61.3994,St. Augustine,4.67,0.027,Yes
04/12/2025 09:00:00 AM,CR-002,2025-04-12 09:00:00-CR-002,10.5682,-61.3702,Cunupia,2.21,0.012,No
04/12/2025 09:00:15 AM,CR-002,2025-04-12 09:00:15-CR-002,10.5682,-61.3702,Cunupia,2.22,0.007,No
04/12/2025 09:00:30 AM,CR-002,2025-04-12 09:00:30-CR-002,10.5682,-61.3702,Cunupia,2.22,0.006,No
04/12/2025 09:00:45 AM,CR-002,2025-04-12 09:00:45-CR-002,10.5682,-61.3702,Cunupia,2.25,0.022,No
04/12/2025 09:01:00 AM,CR-002,2025-04-12 09:01:00-CR-002,10.5682,-61.3702,Cunupia,2.25,0.003,No
04/12/2025 09:01:15 AM,CR-002,2025-04-12 09:01:15-CR-002,10.5682,-61.3702,Cunupia,2.26,0.013,No
04/12/2025 09:01:30 AM,CR-002,2025-04-12 09:01:30-CR-002,10.5682,-61.3702,Cunupia,2.27,0.012,No
04/12/2025 09:01:45 AM,CR-002,2025-04-12 09:01:45-CR-002,10.5682,-61.3702,Cunupia,2.29,0.011,No
04/12/2025 09:02:00 AM,CR-002,2025-04-12 09:02:00-CR-002,10.5682,-61.3702,Cunupia,2.29,0.005,No
04/12/2025 09:02:15 AM,CR-002,2025-04-12 09:02:15-CR-002,10.5682,-61.3702,Cunupia,2.3,0.01,No
04/12/2025 09:02:30 AM,CR-002,2025-04-12 09:02:30-CR-002,10.5682,-61.3702,Cunupia,2.31,0.011,No
04/12/2025 09:02:45 AM,CR-002,2025-04-12 09:02:45-CR-002,10.5682,-61.3702,Cunupia,2.32,0.004,No
04/12/2025 09:03:00 AM,CR-002,2025-04-12 09:03:00-CR-002,10.5682,-61.3702,Cunupia,2.32,0.004,No
04/12/2025 09:03:15 AM,CR-002,2025-04-12 09:03:15-CR-002,10.5682,-61.3702,Cunupia,2.33,0.006,No
04/12/2025 09:03:30 AM,CR-002,2025-04-12 09:03:30-CR-002,10.5682,-61.3702,Cunupia,2.32,-0.004,No
04/12/2025 09:03:45 AM,CR-002,2025-04-12 09:03:45-CR-002,10.5682,-61.3702,Cunupia,2.33,0.01,No
04/12/2025 09:04:00 AM,CR-002,2025-04-12 09:04:00-CR-002,10.5682,-61.3702,Cunupia,2.35,0.02,No
04/12/2025 09:04:15 AM,CR-002,2025-04-12 09:04:15-CR-002,10.5682,-61.3702,Cunupia,2.36,0.013,No
04/12/2025 09:04:30 AM,CR-002,2025-04-12 09:04:30-CR-002,10.5682,-61.3702,Cunupia,2.39,0.021,No
04/12/2025 09:04:45 AM,CR-002,2025-04-12 09:04:45-CR-002,10.5682,-61.3702,Cunupia,2.4,0.011,No
04/12/2025 09:05:00 AM,CR-002,2025-04-12 09:05:00-CR-002,10.5682,-61.3702,Cunupia,2.4,0.007,No
04/12/2025 09:05:15 AM,CR-002,2025-04-12 09:05:15-CR-002,10.5682,-61.3702,Cunupia,2.41,0.006,No
04/12/2025 09:05:30 AM,CR-002,2025-04-12 09:05:30-CR-002,10.5682,-61.3702,Cunupia,2.41,0.005,No
04/12/2025 09:05:45 AM,CR-002,2025-04-12 09:05:45-CR-002,10.5682,-61.3702,Cunupia,2.43,0.011,No
04/12/2025 09:06:00 AM,CR-002,2025-04-12 09:06:00-CR-002,10.5682,-61.3702,Cunupia,2.44,0.011,No
04/12/2025 09:06:15 AM,CR-002,2025-04-12 09:06:15-CR-002,10.5682,-61.3702,Cunupia,2.46,0.022,No
04/12/2025 09:06:30 AM,CR-002,2025-04-12 09:06:30-CR-002,10.5682,-61.3702,Cunupia,2.48,0.019,No
04/12/2025 09:06:45 AM,CR-002,2025-04-12 09:06:45-CR-002,10.5682,-61.3702,Cunupia,2.49,0.012,No
04/12/2025 09:07:00 AM,CR-002,2025-04-12 09:07:00-CR-002,10.5682,-61.3702,Cunupia,2.49,-0.003,No
04/12/2025 09:07:15 AM,CR-002,2025-04-12 09:07:15-CR-002,10.5682,-61.3702,Cunupia,2.49,0.005,No
04/12/2025 09:07:30 AM,CR-002,2025-04-12 09:07:30-CR-002,10.5682,-61.3702,Cunupia,2.5,0.004,No
04/12/2025 09:07:45 AM,CR-002,2025-04-12 09:07:45-CR-002,10.5682,-61.3702,Cunupia,2.51,0.016,No
04/12/2025 09:08:00 AM,CR-002,2025-04-12 09:08:00-CR-002,10.5682,-61.3702,Cunupia,2.52,0.01,No
04/12/2025 09:08:15 AM,CR-002,2025-04-12 09:08:15-CR-002,10.5682,-61.3702,Cunupia,2.53,0.006,No
04/12/2025 09:08:30 AM,CR-002,2025-04-12 09:08:30-CR-002,10.5682,-61.3702,Cunupia,2.54,0.008,No
04/12/2025 09:08:45 AM,CR-002,2025-04-12 09:08:45-CR-002,10.5682,-61.3702,Cunupia,2.55,0.016,No
04/12/2025 09:09:00 AM,CR-002,2025-04-12 09:09:00-CR-002,10.5682,-61.3702,Cunupia,2.56,0.01,No
04/12/2025 09:09:15 AM,CR-002,2025-04-12 09:09:15-CR-002,10.5682,-61.3702,Cunupia,2.57,0.012,No
04/12/2025 09:09:30 AM,CR-002,2025-04-12 09:09:30-CR-002,10.5682,-61.3702,Cunupia,2.58,0.008,No
04/12/2025 09:09:45 AM,CR-002,2025-04-12 09:09:45-CR-002,10.5682,-61.3702,Cunupia,2.6,0.013,No
04/12/2025 09:10:00 AM,CR-002,2025-04-12 09:10:00-CR-002,10.5682,-61.3702,Cunupia,2.61,0.012,No
04/12/2025 09:10:15 AM,CR-002,2025-04-12 09:10:15-CR-002,10.5682,-61.3702,Cunupia,2.61,0.004,No
04/12/2025 09:10:30 AM,CR-002,2025-04-12 09:10:30-CR-002,10.5682,-61.3702,Cunupia,2.62,0.01,No
04/12/2025 09:10:45 AM,CR-002,2025-04-12 09:10:45-CR-002,10.5682,-61.3702,Cunupia,2.63,0.007,No
04/12/2025 09:11:00 AM,CR-002,2025-04-12 09:11:00-CR-002,10.5682,-61.3702,Cunupia,2.64,0.007,No
04/12/2025 09:11:15 AM,CR-002,2025-04-12 09:11:15-CR-002,10.5682,-61.3702,Cunupia,2.64,0.007,No
04/12/2025 09:11:30 AM,CR-002,2025-04-12 09:11:30-CR-002,10.5682,-61.3702,Cunupia,2.66,0.013,No
04/12/2025 09:11:45 AM,CR-002,2025-04-12 09:11:45-CR-002,10.5682,-61.3702,Cunupia,2.66,0.006,No
04/12/2025 09:12:00 AM,CR-002,2025-04-12 09:12:00-CR-002,10.5682,-61.3702,Cunupia,2.67,0.004,No
04/12/2025 09:12:15 AM,CR-002,2025-04-12 09:12:15-CR-002,10.5682,-61.3702,Cunupia,2.67,0.003,No
04/12/2025 09:12:30 AM,CR-002,2025-04-12 09:12:30-CR-002,10.5682,-61.3702,Cunupia,2.69,0.02,No
04/12/2025 09:12:45 AM,CR-002,2025-04-12 09:12:45-CR-002,10.5682,-61.3702,Cunupia,2.7,0.01,No
04/12/2025 09:13:00 AM,CR-002,2025-04-12 09:13:00-CR-002,10.5682,-61.3702,Cunupia,2.72,0.017,No
04/12/2025 09:13:15 AM,CR-002,2025-04-12 09:13:15-CR-002,10.5682,-61.3702,Cunupia,2.73,0.014,No
04/12/2025 09:13:30 AM,CR-002,2025-04-12 09:13:30-CR-002,10.5682,-61.3702,Cunupia,2.74,0.009,No
04/12/2025 09:13:45 AM,CR-002,2025-04-12 09:13:45-CR-002,10.5682,-61.3702,Cunupia,2.74,-0.003,No
04/12/2025 09:14:00 AM,CR-002,2025-04-12 09:14:00-CR-002,10.5682,-61.3702,Cunupia,2.75,0.016,No
04/12/2025 09:14:15 AM,CR-002,2025-04-12 09:14:15-CR-002,10.5682,-61.3702,Cunupia,2.76,0.012,No
04/12/2025 09:14:30 AM,CR-002,2025-04-12 09:14:30-CR-002,10.5682,-61.3702,Cunupia,2.77,0.009,No
04/12/2025 09:14:45 AM,CR-002,2025-04-12 09:14:45-CR-002,10.5682,-61.3702,Cunupia,2.77,-0.0,No
04/12/2025 09:15:00 AM,CR-002,2025-04-12 09:15:00-CR-002,10.5682,-61.3702,Cunupia,2.81,0.033,No
04/12/2025 09:15:15 AM,CR-002,2025-04-12 09:15:15-CR-002,10.5682,-61.3702,Cunupia,2.84,0.035,No
04/12/2025 09:15:30 AM,CR-002,2025-04-12 09:15:30-CR-002,10.5682,-61.3702,Cunupia,2.87,0.027,No
04/12/2025 09:15:45 AM,CR-002,2025-04-12 09:15:45-CR-002,10.5682,-61.3702,Cunupia,2.9,0.033,No
04/12/2025 09:16:00 AM,CR-002,2025-04-12 09:16:00-CR-002,10.5682,-61.3702,Cunupia,2.93,0.029,No
04/12/2025 09:16:15 AM,CR-002,2025-04-12 09:16:15-CR-002,10.5682,-61.3702,Cunupia,2.96,0.031,No
04/12/2025 09:16:30 AM,CR-002,2025-04-12 09:16:30-CR-002,10.5682,-61.3702,Cunupia,3.0,0.037,No
04/12/2025 09:16:45 AM,CR-002,2025-04-12 09:16:45-CR-002,10.5682,-61.3702,Cunupia,3.03,0.029,Yes
04/12/2025 09:17:00 AM,CR-002,2025-04-12 09:17:00-CR-002,10.5682,-61.3702,Cunupia,3.07,0.041,Yes
04/12/2025 09:17:15 AM,CR-002,2025-04-12 09:17:15-CR-002,10.5682,-61.3702,Cunupia,3.09,0.022,Yes
04/12/2025 09:17:30 AM,CR-002,2025-04-12 09:17:30-CR-002,10.5682,-61.3702,Cunupia,3.11,0.024,Yes
04/12/2025 09:17:45 AM,CR-002,2025-04-12 09:17:45-CR-002,10.5682,-61.3702,Cunupia,3.14,0.028,Yes
04/12/2025 09:18:00 AM,CR-002,2025-04-12 09:18:00-CR-002,10.5682,-61.3702,Cunupia,3.18,0.034,Yes
04/12/2025 09:18:15 AM,CR-002,2025-04-12 09:18:15-CR-002,10.5682,-61.3702,Cunupia,3.22,0.04,Yes
04/12/2025 09:18:30 AM,CR-002,2025-04-12 09:18:30-CR-002,10.5682,-61.3702,Cunupia,3.25,0.029,Yes
04/12/2025 09:18:45 AM,CR-002,2025-04-12 09:18:45-CR-002,10.5682,-61.3702,Cunupia,3.27,0.025,Yes
04/12/2025 09:19:00 AM,CR-002,2025-04-12 09:19:00-CR-002,10.5682,-61.3702,Cunupia,3.3,0.029,Yes
04/12/2025 09:19:15 AM,CR-002,2025-04-12 09:19:15-CR-002,10.5682,-61.3702,Cunupia,3.33,0.027,Yes
04/12/2025 09:19:30 AM,CR-002,2025-04-12 09:19:30-CR-002,10.5682,-61.3702,Cunupia,3.36,0.032,Yes
04/12/2025 09:19:45 AM,CR-002,2025-04-12 09:19:45-CR-002,10.5682,-61.3702,Cunupia,3.39,0.032,Yes
04/12/2025 09:20:00 AM,CR-002,2025-04-12 09:20:00-CR-002,10.5682,-61.3702,Cunupia,3.42,0.025,Yes
04/12/2025 09:20:15 AM,CR-002,2025-04-12 09:20:15-CR-002,10.5682,-61.3702,Cunupia,3.45,0.028,Yes
04/12/2025 09:20:30 AM,CR-002,2025-04-12 09:20:30-CR-002,10.5682,-61.3702,Cunupia,3.47,0.024,Yes
04/12/2025 09:20:45 AM,CR-002,2025-04-12 09:20:45-CR-002,10.5682,-61.3702,Cunupia,3.5,0.025,Yes
04/12/2025 09:21:00 AM,CR-002,2025-04-12 09:21:00-CR-002,10.5682,-61.3702,Cunupia,3.52,0.029,Yes
